OTU3057,AB295427.1,97.143,35,1,0,1,35,2588,2554,1.93e-05,60.2
OTU3057,NR_153863.1,97.143,35,0,1,1,34,735,701,6.95e-05,58.4
OTU3057,NR_132054.1,100.000,31,0,0,1,31,1025,995,6.95e-05,58.4
OTU3057,KF586842.1,100.000,31,0,0,1,31,2707,2677,6.95e-05,58.4
OTU3059,KU341981.1,97.143,35,1,0,1,35,351,317,1.93e-05,60.2
OTU3059,EU376008.1,100.000,31,0,0,1,31,47,17,6.95e-05,58.4
OTU3059,KY789430.1,100.000,30,0,0,1,30,593,564,2.50e-04,56.5
OTU3059,KY789429.1,100.000,30,0,0,1,30,599,570,2.50e-04,56.5
OTU3059,KY789428.1,100.000,30,0,0,1,30,623,594,2.50e-04,56.5
OTU3059,KY789427.1,90.698,43,2,2,1,43,588,548,2.50e-04,56.5
OTU3059,KY789426.1,100.000,30,0,0,1,30,618,589,2.50e-04,56.5
OTU3059,KY789424.1,100.000,30,0,0,1,30,592,563,2.50e-04,56.5
OTU3059,KY789418.1,100.000,30,0,0,1,30,592,563,2.50e-04,56.5
OTU3059,KY789416.1,100.000,30,0,0,1,30,490,461,2.50e-04,56.5
OTU3061,MK246170.1,100.000,34,0,0,1,34,245,212,1.49e-06,63.9
OTU3061,MK246134.1,100.000,34,0,0,1,34,245,212,1.49e-06,63.9
OTU3061,MK110375.1,97.297,37,1,0,1,37,586,550,1.49e-06,63.9
OTU3061,KJ412492.1,100.000,34,0,0,1,34,545,512,1.49e-06,63.9
OTU3061,KC009316.1,100.000,34,0,0,1,34,302,269,1.49e-06,63.9
OTU3061,JX270380.1,100.000,34,0,0,1,34,583,550,1.49e-06,63.9
OTU3061,AF539471.1,100.000,34,0,0,1,34,550,517,1.49e-06,63.9
OTU3061,MN105327.1,100.000,33,0,0,1,33,581,549,5.37e-06,62.1
OTU3061,MN080817.1,100.000,33,0,0,1,33,565,533,5.37e-06,62.1
OTU3061,MN004757.1,100.000,33,0,0,1,33,535,503,5.37e-06,62.1
OTU3065,MK091147.1,97.143,35,0,1,1,34,818,784,6.95e-05,58.4
OTU3065,KF907350.1,92.500,40,3,0,1,40,500,461,6.95e-05,58.4
OTU3065,KF907347.1,92.500,40,3,0,1,40,501,462,6.95e-05,58.4
OTU3065,KF907346.1,92.500,40,3,0,1,40,500,461,6.95e-05,58.4
OTU3065,AJ566144.1,92.500,40,3,0,1,40,420,381,6.95e-05,58.4
OTU3065,AJ566143.1,92.500,40,3,0,1,40,419,380,6.95e-05,58.4
OTU3065,AJ566142.1,92.500,40,3,0,1,40,419,380,6.95e-05,58.4
OTU3065,MK091149.1,97.059,34,0,1,1,33,709,676,2.50e-04,56.5
OTU3065,LC035558.1,97.059,34,0,1,1,33,597,564,2.50e-04,56.5
OTU3065,LC035554.1,97.059,34,0,1,1,33,597,564,2.50e-04,56.5
OTU3075,MH860788.1,100.000,35,0,0,1,35,761,727,4.15e-07,65.8
OTU3075,MF576126.1,100.000,35,0,0,1,35,713,679,4.15e-07,65.8
OTU3075,MF576117.1,100.000,35,0,0,1,35,733,699,4.15e-07,65.8
OTU3075,GQ499378.1,100.000,35,0,0,1,35,662,628,4.15e-07,65.8
OTU3075,GQ499377.1,100.000,35,0,0,1,35,789,755,4.15e-07,65.8
OTU3075,GQ160458.1,100.000,35,0,0,1,35,662,628,4.15e-07,65.8
OTU3075,FJ827742.1,100.000,35,0,0,1,35,8,42,4.15e-07,65.8
OTU3075,AF216770.1,100.000,35,0,0,1,35,363,329,4.15e-07,65.8
OTU3075,AF216769.1,100.000,35,0,0,1,35,374,340,4.15e-07,65.8
OTU3075,AF216764.1,100.000,35,0,0,1,35,366,332,4.15e-07,65.8
OTU3085,FO905247.1,79.861,144,20,9,1,139,1068,929,1.47e-16,97.1
OTU3085,FO906994.1,77.852,149,21,11,1,142,9367,9510,4.12e-12,82.4
OTU3085,FP929128.1,77.852,149,21,11,1,142,1122373,1122516,4.12e-12,82.4
OTU3085,FP929128.1,78.000,150,19,12,1,142,1143446,1143589,4.12e-12,82.4
OTU3085,FP929128.1,77.622,143,19,10,1,136,1013881,1014017,6.90e-10,75.0
OTU3085,FP929128.1,77.622,143,19,10,1,136,1061201,1061337,6.90e-10,75.0
OTU3085,FP929128.1,77.465,142,21,10,1,136,1165994,1166130,6.90e-10,75.0
OTU3085,FP929128.1,76.667,150,21,11,1,142,1078134,1078277,8.93e-09,71.3
OTU3085,FP929128.1,76.596,141,24,8,1,136,1095458,1095594,3.21e-08,69.4
OTU3085,FP929128.1,76.000,150,22,12,1,142,1039459,1039602,4.15e-07,65.8
OTU3085,FP929128.1,87.719,57,4,2,1,55,1151283,1151338,1.49e-06,63.9
OTU3085,FP929119.1,78.000,150,19,12,1,142,208884,209027,4.12e-12,82.4
OTU3085,FP929119.1,77.027,148,24,9,1,142,193191,193334,1.92e-10,76.8
OTU3085,FP929119.1,76.667,150,21,11,1,142,21571,21714,8.93e-09,71.3
OTU3085,FP929119.1,76.351,148,25,9,1,142,127339,127482,8.93e-09,71.3
OTU3085,FP929119.1,79.798,99,13,6,1,95,29662,29757,4.15e-07,65.8
OTU3085,FO906247.1,77.273,154,20,12,1,146,3165,3019,1.92e-10,76.8
OTU3085,FO906144.1,76.974,152,23,11,1,145,10506,10360,1.92e-10,76.8
OTU3085,FO906144.1,76.316,152,25,10,1,145,77871,77724,8.93e-09,71.3
OTU3085,FO906144.1,75.658,152,25,10,1,145,52032,51886,4.15e-07,65.8
OTU3085,FO906144.1,87.719,57,4,2,1,55,144633,144578,1.49e-06,63.9
OTU3085,FO906144.1,75.168,149,27,9,3,145,3199,3055,5.37e-06,62.1
OTU3085,FO906144.1,83.099,71,7,4,3,70,59543,59475,1.93e-05,60.2
OTU3085,FO906144.1,78.788,99,14,6,1,95,95951,95856,1.93e-05,60.2
OTU3085,FO906071.1,77.124,153,21,12,1,145,10077,9931,1.92e-10,76.8
OTU3085,FO906071.1,76.974,152,23,11,1,145,48342,48196,1.92e-10,76.8
OTU3085,FO906071.1,76.821,151,25,9,1,145,73273,73127,1.92e-10,76.8
OTU3085,FO906071.1,76.316,152,24,11,1,145,64606,64460,8.93e-09,71.3
OTU3085,FO905684.1,87.879,66,6,2,1,65,1345,1281,1.92e-10,76.8
OTU3085,FP929118.1,77.124,153,21,11,1,145,123882,123736,1.92e-10,76.8
OTU3085,FP929118.1,77.124,153,21,11,1,145,138642,138496,1.92e-10,76.8
OTU3085,FP929118.1,76.159,151,26,9,1,145,69588,69442,8.93e-09,71.3
OTU3085,FP929118.1,75.817,153,23,11,1,145,4216,4070,4.15e-07,65.8
OTU3085,FP929118.1,75.817,153,23,11,1,145,61111,60965,4.15e-07,65.8
OTU3085,FP929118.1,75.497,151,27,9,1,145,99810,99664,4.15e-07,65.8
OTU3085,FP929118.1,87.719,57,4,2,1,55,210141,210086,1.49e-06,63.9
OTU3085,FP929112.1,77.124,153,21,11,1,145,33117,32971,1.92e-10,76.8
OTU3085,FP929112.1,77.124,153,21,11,1,145,47799,47653,1.92e-10,76.8
OTU3085,FP929112.1,76.159,151,26,9,1,145,12830,12684,8.93e-09,71.3
OTU3098,AF216770.1,95.745,47,2,0,1,47,363,317,5.34e-11,78.7
OTU3098,MF576126.1,97.727,44,1,0,1,44,713,670,1.92e-10,76.8
OTU3098,MF576117.1,97.727,44,1,0,1,44,733,690,1.92e-10,76.8
OTU3098,FJ827742.1,97.727,44,1,0,1,44,8,51,1.92e-10,76.8
OTU3098,MH860788.1,95.652,46,2,0,1,46,761,716,6.90e-10,75.0
OTU3098,AF216769.1,100.000,40,0,0,1,40,374,335,6.90e-10,75.0
OTU3098,AF216762.1,100.000,40,0,0,1,40,376,337,6.90e-10,75.0
OTU3098,AF216757.1,100.000,40,0,0,1,40,378,339,6.90e-10,75.0
OTU3098,GQ499378.1,100.000,39,0,0,1,39,662,624,2.48e-09,73.1
OTU3098,GQ160458.1,100.000,39,0,0,1,39,662,624,2.48e-09,73.1
OTU3100,JN885110.1,93.023,43,2,1,1,42,548,506,5.37e-06,62.1
OTU3100,JN885099.1,93.023,43,2,1,1,42,515,473,5.37e-06,62.1
OTU3100,JN885098.1,91.111,45,3,1,1,44,504,460,1.93e-05,60.2
OTU3100,MF992247.1,90.909,44,3,1,1,43,471,428,6.95e-05,58.4
OTU3100,MF992246.1,90.909,44,3,1,1,43,471,428,6.95e-05,58.4
OTU3100,MF992245.1,90.909,44,3,1,1,43,471,428,6.95e-05,58.4
OTU3100,MF992244.1,90.909,44,3,1,1,43,474,431,6.95e-05,58.4
OTU3100,JN885109.1,90.909,44,3,1,1,43,519,476,6.95e-05,58.4
OTU3100,JN885107.1,90.909,44,3,1,1,43,515,472,6.95e-05,58.4
OTU3100,JN885106.1,90.909,44,3,1,1,43,519,476,6.95e-05,58.4
OTU3102,KY087662.1,100.000,150,0,0,1,150,531,382,4.90e-71,278
OTU3102,KY087660.1,100.000,150,0,0,1,150,530,381,4.90e-71,278
OTU3102,KY588520.1,99.338,151,0,1,1,150,225,75,2.28e-69,272
OTU3102,KY087768.1,99.338,151,0,1,1,150,535,385,2.28e-69,272
OTU3102,KY087720.1,99.338,151,0,1,1,150,434,284,2.28e-69,272
OTU3102,KY087661.1,99.338,151,0,1,1,150,535,385,2.28e-69,272
OTU3102,KY087624.1,99.338,151,0,1,1,150,536,386,2.28e-69,272
OTU3102,KY087623.1,99.338,151,0,1,1,150,414,264,2.28e-69,272
OTU3102,KY087622.1,99.338,151,0,1,1,150,518,368,2.28e-69,272
OTU3102,JX156351.1,99.338,151,0,1,1,150,576,426,2.28e-69,272
OTU3106,NR_163375.1,92.517,147,8,1,1,147,528,385,6.52e-50,207
OTU3106,MK442615.1,92.517,147,8,1,1,147,528,385,6.52e-50,207
OTU3106,MK460968.1,92.517,147,8,1,1,147,566,423,6.52e-50,207
OTU3106,MH063650.1,92.517,147,8,1,1,147,500,357,6.52e-50,207
OTU3106,KT004558.1,92.517,147,8,1,1,147,522,379,6.52e-50,207
OTU3106,GU566235.1,92.517,147,8,1,1,147,564,421,6.52e-50,207
OTU3106,FN394707.1,92.517,147,8,1,1,147,504,361,6.52e-50,207
OTU3106,LC163535.1,91.837,147,9,1,1,147,513,370,3.03e-48,202
OTU3106,LC168762.1,90.132,152,9,4,1,150,554,407,1.83e-45,193
OTU3106,KR093876.1,90.132,152,9,4,1,150,565,418,1.83e-45,193
OTU3110,KM246200.1,98.000,150,2,1,1,150,503,355,1.78e-65,259
OTU3110,JF911760.1,97.333,150,3,1,1,150,504,356,8.26e-64,254
OTU3110,MH857818.1,95.333,150,6,1,1,150,551,403,8.32e-59,237
OTU3110,KP234351.1,95.890,146,5,1,1,146,2250,2106,2.99e-58,235
OTU3110,FJ000395.1,95.890,146,5,1,1,146,529,385,2.99e-58,235
OTU3110,KY589503.1,94.667,150,7,1,1,150,186,38,3.87e-57,231
OTU3110,MH861737.1,93.464,153,6,4,1,150,556,405,6.48e-55,224
OTU3110,MK965749.1,92.763,152,5,5,1,150,235,88,3.90e-52,215
OTU3110,MH857245.1,92.667,150,9,2,1,150,554,407,3.90e-52,215
OTU3110,MF330455.1,92.667,150,9,2,1,150,201,54,3.90e-52,215
OTU3113,KY789414.1,92.857,42,0,3,1,41,535,496,6.95e-05,58.4
OTU3113,KU341981.1,97.059,34,1,0,1,34,351,318,6.95e-05,58.4
OTU3113,EU376008.1,100.000,31,0,0,1,31,47,17,6.95e-05,58.4
OTU3113,KY789430.1,100.000,30,0,0,1,30,593,564,2.50e-04,56.5
OTU3113,KY789429.1,100.000,30,0,0,1,30,599,570,2.50e-04,56.5
OTU3113,KY789428.1,100.000,30,0,0,1,30,623,594,2.50e-04,56.5
OTU3113,KY789427.1,100.000,30,0,0,1,30,588,559,2.50e-04,56.5
OTU3113,KY789426.1,100.000,30,0,0,1,30,618,589,2.50e-04,56.5
OTU3113,KY789424.1,100.000,30,0,0,1,30,592,563,2.50e-04,56.5
OTU3113,KY789418.1,100.000,30,0,0,1,30,592,563,2.50e-04,56.5
OTU3115,EF600976.1,95.745,47,2,0,1,47,594,548,1.92e-10,76.8
OTU3115,KY661634.1,100.000,40,0,0,1,40,620,581,6.90e-10,75.0
OTU3115,KY462801.1,97.500,40,1,0,1,40,1066,1027,3.21e-08,69.4
OTU3115,JN099130.1,100.000,30,0,0,1,30,505,476,2.50e-04,56.5
OTU3115,JN099123.1,100.000,30,0,0,1,30,507,478,2.50e-04,56.5
OTU3115,JN099111.1,100.000,30,0,0,1,30,505,476,2.50e-04,56.5
OTU3115,JN100605.1,100.000,30,0,0,1,30,505,476,2.50e-04,56.5
OTU3115,NR_111648.1,100.000,30,0,0,1,30,507,478,2.50e-04,56.5
OTU3115,JN099125.1,96.667,30,1,0,1,30,504,475,0.003,52.8
OTU3115,JN099253.1,93.333,30,2,0,1,30,32,3,0.042,49.1
OTU3126,LC377889.1,100.000,29,0,0,1,29,616,588,8.99e-04,54.7
OTU3126,MH379928.1,100.000,29,0,0,1,29,637,609,8.99e-04,54.7
OTU3126,MH379927.1,100.000,29,0,0,1,29,636,608,8.99e-04,54.7
OTU3126,MH379926.1,100.000,29,0,0,1,29,637,609,8.99e-04,54.7
OTU3126,MH379925.1,100.000,29,0,0,1,29,636,608,8.99e-04,54.7
OTU3126,MH379918.1,100.000,29,0,0,1,29,636,608,8.99e-04,54.7
OTU3126,MH324815.1,100.000,29,0,0,1,29,621,593,8.99e-04,54.7
OTU3126,MH868557.1,100.000,29,0,0,1,29,36,8,8.99e-04,54.7
OTU3126,MH795292.1,100.000,29,0,0,1,29,587,559,8.99e-04,54.7
OTU3126,MK131699.1,96.552,29,1,0,1,29,672,644,0.012,51.0
OTU3129,KX582402.1,95.541,157,0,3,1,150,658,502,4.97e-61,244
OTU3129,KX582401.1,95.541,157,0,3,1,150,657,501,4.97e-61,244
OTU3129,KX582400.1,95.541,157,0,3,1,150,657,501,4.97e-61,244
OTU3129,KX582404.1,94.904,157,1,3,1,150,657,501,2.31e-59,239
OTU3129,EF153056.1,100.000,129,0,0,22,150,610,482,2.31e-59,239
OTU3129,KX582405.1,94.268,157,2,3,1,150,657,501,1.08e-57,233
OTU3129,JQ345200.1,100.000,123,0,0,28,150,604,482,5.01e-56,228
OTU3129,KX582375.1,83.582,134,15,6,19,148,636,506,3.14e-23,119
OTU3133,KY588894.1,81.818,121,12,9,1,118,189,76,1.91e-15,93.5
OTU3133,MG515078.1,79.389,131,19,7,1,130,530,407,3.19e-13,86.1
OTU3133,MG515077.1,79.389,131,19,7,1,130,530,407,3.19e-13,86.1
OTU3133,MG198186.1,81.579,114,11,8,1,110,497,390,3.19e-13,86.1
OTU3133,MG198185.1,81.579,114,11,8,1,110,512,405,3.19e-13,86.1
OTU3133,MG198184.1,81.579,114,11,8,1,110,515,408,3.19e-13,86.1
OTU3133,MF538519.1,81.579,114,11,8,1,110,523,416,3.19e-13,86.1
OTU3133,MF489068.1,81.579,114,11,8,1,110,523,416,3.19e-13,86.1
OTU3133,MF489067.1,81.579,114,11,8,1,110,523,416,3.19e-13,86.1
OTU3133,MF489066.1,81.579,114,11,8,1,110,523,416,3.19e-13,86.1
OTU3140,KT222264.1,85.714,84,4,4,1,82,382,305,4.12e-12,82.4
OTU3140,KR348509.1,89.394,66,2,2,1,66,369,309,5.34e-11,78.7
OTU3140,KY098820.1,100.000,32,0,0,1,32,3314,3283,1.93e-05,60.2
OTU3140,JQ993839.1,100.000,32,0,0,1,32,576,545,1.93e-05,60.2
OTU3140,JQ993824.1,100.000,32,0,0,1,32,576,545,1.93e-05,60.2
OTU3140,JQ993821.1,100.000,32,0,0,1,32,576,545,1.93e-05,60.2
OTU3140,JQ993814.1,100.000,32,0,0,1,32,576,545,1.93e-05,60.2
OTU3140,JQ993808.1,100.000,32,0,0,1,32,576,545,1.93e-05,60.2
OTU3140,JQ993806.1,100.000,32,0,0,1,32,576,545,1.93e-05,60.2
OTU3140,LC431057.1,96.875,32,1,0,1,32,455,424,2.50e-04,56.5
OTU3144,AF537433.1,96.774,124,4,0,27,150,645,522,6.52e-50,207
OTU3144,JQ750910.1,94.915,118,6,0,33,150,639,522,3.06e-43,185
OTU3144,AF537435.1,93.600,125,6,2,27,150,645,522,3.06e-43,185
OTU3144,MH700619.1,87.943,141,17,0,1,141,690,550,1.11e-37,167
OTU3144,KU128390.1,86.301,146,20,0,1,146,337,192,1.85e-35,159
OTU3144,MH700615.1,86.525,141,19,0,1,141,695,555,2.40e-34,156
OTU3144,MH700605.1,86.525,141,19,0,1,141,696,556,2.40e-34,156
OTU3144,MH700602.1,86.525,141,19,0,1,141,696,556,2.40e-34,156
OTU3144,MH700599.1,86.525,141,19,0,1,141,686,546,2.40e-34,156
OTU3144,MH700596.1,86.525,141,19,0,1,141,696,556,2.40e-34,156
OTU3145,JX298911.1,97.458,118,2,1,34,150,591,474,1.09e-47,200
OTU3145,MH859637.1,89.091,55,4,2,1,55,572,520,1.15e-07,67.6
OTU3145,MH859755.1,89.091,55,3,3,1,55,568,517,4.15e-07,65.8
OTU3145,MH859576.1,89.091,55,3,3,1,55,567,516,4.15e-07,65.8
OTU3145,MH859575.1,89.091,55,3,3,1,55,568,517,4.15e-07,65.8
OTU3145,MH859574.1,89.091,55,3,3,1,55,568,517,4.15e-07,65.8
OTU3145,MG826913.1,95.238,42,1,1,1,42,566,526,4.15e-07,65.8
OTU3145,NR_077124.1,89.091,55,3,3,1,55,582,531,4.15e-07,65.8
OTU3145,AJ890439.1,89.091,55,3,3,1,55,574,523,4.15e-07,65.8
OTU3145,MH864020.1,85.714,63,5,4,1,62,887,828,1.49e-06,63.9
OTU3146,MH272905.1,100.000,30,0,0,1,30,690,661,2.50e-04,56.5
OTU3146,MH272885.1,100.000,30,0,0,1,30,710,681,2.50e-04,56.5
OTU3146,MH272815.1,100.000,30,0,0,1,30,709,680,2.50e-04,56.5
OTU3146,MH272759.1,100.000,30,0,0,1,30,709,680,2.50e-04,56.5
OTU3146,MH272756.1,100.000,30,0,0,1,30,685,656,2.50e-04,56.5
OTU3146,MH272753.1,100.000,30,0,0,1,30,709,680,2.50e-04,56.5
OTU3146,MH272744.1,100.000,30,0,0,1,30,709,680,2.50e-04,56.5
OTU3146,MH143904.1,100.000,30,0,0,1,30,709,680,2.50e-04,56.5
OTU3146,MH143898.1,100.000,30,0,0,1,30,709,680,2.50e-04,56.5
OTU3146,MH143892.1,96.667,30,1,0,1,30,433,404,0.003,52.8
OTU3151,NR_134097.1,96.667,150,5,0,1,150,466,615,1.07e-62,250
OTU3151,KJ810537.1,96.667,150,5,0,1,150,465,614,1.07e-62,250
OTU3151,KJ810536.1,96.667,150,5,0,1,150,465,614,1.07e-62,250
OTU3151,KJ810535.1,96.667,150,5,0,1,150,461,610,1.07e-62,250
OTU3151,KJ810534.1,96.667,150,5,0,1,150,464,613,1.07e-62,250
OTU3151,KJ810533.1,96.667,150,5,0,1,150,464,613,1.07e-62,250
OTU3151,KJ810532.1,96.667,150,5,0,1,150,464,613,1.07e-62,250
OTU3151,CP007174.1,96.667,150,5,0,1,150,1980207,1980058,1.07e-62,250
OTU3151,CP007536.1,96.667,150,5,0,1,150,893630,893481,1.07e-62,250
OTU3151,JF748724.1,96.667,150,5,0,1,150,417,566,1.07e-62,250
OTU3152,EF114298.1,100.000,29,0,0,1,29,474,446,8.99e-04,54.7
OTU3152,EF114295.1,100.000,29,0,0,1,29,475,447,8.99e-04,54.7
OTU3152,EF114294.1,100.000,29,0,0,1,29,474,446,8.99e-04,54.7
OTU3152,EF114293.1,100.000,29,0,0,1,29,475,447,8.99e-04,54.7
OTU3154,LT703009.1,100.000,150,0,0,1,150,3679,3530,4.90e-71,278
OTU3154,LT703002.1,100.000,150,0,0,1,150,776,627,4.90e-71,278
OTU3154,LT703002.1,100.000,150,0,0,1,150,6162,6013,4.90e-71,278
OTU3154,LT703000.1,100.000,150,0,0,1,150,5191,5042,4.90e-71,278
OTU3154,XM_024719804.1,100.000,150,0,0,1,150,1375,1226,4.90e-71,278
OTU3154,MG692646.1,100.000,150,0,0,1,150,3465,3316,4.90e-71,278
OTU3154,LT963441.1,100.000,150,0,0,1,150,2423278,2423427,4.90e-71,278
OTU3154,LT963440.1,100.000,150,0,0,1,150,2665272,2665421,4.90e-71,278
OTU3154,LT963439.1,100.000,150,0,0,1,150,2767575,2767724,4.90e-71,278
OTU3154,LT963435.1,100.000,150,0,0,1,150,2751706,2751855,4.90e-71,278
OTU3154,LN484131.1,100.000,150,0,0,1,150,1215,1364,4.90e-71,278
OTU3155,KX582375.1,83.108,148,22,2,4,150,658,513,4.04e-27,132
OTU3155,KX582378.1,82.432,148,23,2,4,150,656,511,1.88e-25,126
OTU3155,KX582377.1,82.432,148,23,2,4,150,656,511,1.88e-25,126
OTU3155,KX582376.1,82.432,148,23,2,4,150,656,511,1.88e-25,126
OTU3155,HM143051.1,79.310,145,24,4,1,145,647,509,1.47e-16,97.1
OTU3155,HM143045.1,78.621,145,25,6,1,145,646,508,6.85e-15,91.6
OTU3155,MK090668.1,78.231,147,22,7,1,145,682,544,3.19e-13,86.1
OTU3155,MH508099.1,77.397,146,25,6,1,145,686,548,1.48e-11,80.5
OTU3155,HM143077.1,77.703,148,21,9,1,145,648,510,1.48e-11,80.5
OTU3155,GU359269.1,77.241,145,27,4,1,145,645,507,1.48e-11,80.5
OTU3168,FO906144.1,100.000,33,0,0,1,33,3201,3169,5.37e-06,62.1
OTU3168,FO906144.1,100.000,33,0,0,1,33,59545,59513,5.37e-06,62.1
OTU3168,FO906144.1,100.000,31,0,0,3,33,10504,10474,6.95e-05,58.4
OTU3168,FO906144.1,100.000,31,0,0,3,33,52030,52000,6.95e-05,58.4
OTU3168,FO906144.1,100.000,31,0,0,3,33,77869,77839,6.95e-05,58.4
OTU3168,FO906144.1,100.000,31,0,0,3,33,144631,144601,6.95e-05,58.4
OTU3168,FO905247.1,85.000,60,7,2,3,61,1066,1008,1.93e-05,60.2
OTU3168,FP929128.1,85.000,60,7,2,3,61,1151285,1151343,1.93e-05,60.2
OTU3168,FP929128.1,100.000,31,0,0,3,33,1013883,1013913,6.95e-05,58.4
OTU3168,FP929128.1,100.000,31,0,0,3,33,1039461,1039491,6.95e-05,58.4
OTU3168,FP929128.1,100.000,31,0,0,3,33,1061203,1061233,6.95e-05,58.4
OTU3168,FP929128.1,100.000,31,0,0,3,33,1078136,1078166,6.95e-05,58.4
OTU3168,FP929128.1,100.000,31,0,0,3,33,1095460,1095490,6.95e-05,58.4
OTU3168,FP929128.1,100.000,31,0,0,3,33,1122375,1122405,6.95e-05,58.4
OTU3168,FP929128.1,100.000,31,0,0,3,33,1143448,1143478,6.95e-05,58.4
OTU3168,FP929128.1,100.000,31,0,0,3,33,1165996,1166026,6.95e-05,58.4
OTU3168,FP929127.1,85.000,60,7,2,3,61,2851654,2851712,1.93e-05,60.2
OTU3168,FP929127.1,100.000,31,0,0,3,33,2871987,2872017,6.95e-05,58.4
OTU3168,FP929127.1,100.000,31,0,0,3,33,2879706,2879736,6.95e-05,58.4
OTU3168,FP929127.1,100.000,31,0,0,3,33,2920015,2920045,6.95e-05,58.4
OTU3168,FP929127.1,100.000,31,0,0,3,33,2936392,2936422,6.95e-05,58.4
OTU3168,FP929118.1,85.000,60,7,2,3,61,123880,123822,1.93e-05,60.2
OTU3168,FP929118.1,100.000,31,0,0,3,33,4214,4184,6.95e-05,58.4
OTU3168,FP929118.1,100.000,31,0,0,3,33,61109,61079,6.95e-05,58.4
OTU3168,FP929118.1,100.000,31,0,0,3,33,69586,69556,6.95e-05,58.4
OTU3168,FP929118.1,100.000,31,0,0,3,33,99808,99778,6.95e-05,58.4
OTU3168,FP929118.1,100.000,31,0,0,3,33,138640,138610,6.95e-05,58.4
OTU3168,FP929118.1,100.000,31,0,0,3,33,210139,210109,6.95e-05,58.4
OTU3168,FP929118.1,84.211,57,7,2,6,61,224861,224806,8.99e-04,54.7
OTU3168,FP929118.1,100.000,28,0,0,6,33,108101,108074,0.003,52.8
OTU3168,FO906994.1,100.000,31,0,0,3,33,9369,9399,6.95e-05,58.4
OTU3168,FO906701.1,100.000,31,0,0,3,33,15937,15967,6.95e-05,58.4
OTU3168,FO906278.1,100.000,31,0,0,3,33,1593,1563,6.95e-05,58.4
OTU3168,FO906247.1,100.000,31,0,0,3,33,3163,3133,6.95e-05,58.4
OTU3168,FO906071.1,100.000,31,0,0,3,33,10075,10045,6.95e-05,58.4
OTU3168,FO906071.1,100.000,31,0,0,3,33,48340,48310,6.95e-05,58.4
OTU3168,FO906071.1,100.000,31,0,0,3,33,64604,64574,6.95e-05,58.4
OTU3168,FO906071.1,100.000,31,0,0,3,33,73271,73241,6.95e-05,58.4
OTU3169,KP899448.1,100.000,36,0,0,1,36,592,557,1.15e-07,67.6
OTU3169,MH858948.1,97.297,37,1,0,1,37,534,498,1.49e-06,63.9
OTU3169,KU702685.1,97.297,37,1,0,1,37,532,496,1.49e-06,63.9
